client_id,variation,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
2070044,Test,6.0,79.0,25,U,2.0,66248.31,2.0,5.0
5533953,Test,5.0,68.0,26,U,3.0,130121.39,6.0,9.0
5569747,Test,4.0,56.0,38,U,2.0,28896.68,2.0,5.0
4735965,Test,19.0,232.0,54,M,3.0,217426.47,5.0,8.0
2906027,Control,28.0,336.0,52,F,2.0,28806.4,0.0,3.0
2485287,Test,17.0,204.0,60,M,2.0,190218.43,4.0,7.0
5195254,Control,6.0,73.0,44,U,2.0,29701.9,4.0,7.0
8883596,Test,6.0,82.0,37,U,2.0,59310.44,4.0,7.0
5629464,Test,5.0,60.0,54,U,2.0,84489.34,1.0,4.0
7017871,Test,11.0,138.0,48,M,3.0,550234.0700000001,6.0,9.0
949880,Control,4.0,59.0,31,U,3.0,62550.27,6.0,9.0
9257964,Test,15.0,190.0,54,F,2.0,109198.11,1.0,4.0
9069531,Test,8.0,104.0,35,U,2.0,27778.45,1.0,4.0
2485121,Test,7.0,95.0,44,U,2.0,55502.84,6.0,9.0
1605977,Test,15.0,186.0,66,M,5.0,1463395.19,5.0,8.0
2277480,Test,15.0,191.0,48,M,2.0,76867.43,5.0,8.0
7622290,Test,17.0,214.0,52,F,4.0,41593.25,3.0,6.0
2605995,Test,16.0,202.0,47,M,2.0,63512.15,6.0,9.0
3169738,Control,22.0,267.0,31,F,2.0,28323.34,2.0,5.0
184211,Control,5.0,70.0,25,U,2.0,45726.5,6.0,9.0
6012255,Control,9.0,112.0,30,F,2.0,43182.13,6.0,9.0
5499472,Test,10.0,131.0,57,M,2.0,61321.74,1.0,4.0
3502601,Control,18.0,223.0,58,F,2.0,166514.21999999997,6.0,9.0
7828827,Test,22.0,270.0,27,F,3.0,59006.14,2.0,5.0
1437247,Test,9.0,118.0,32,F,2.0,106103.76,0.0,3.0
978612,Control,5.0,67.0,52,U,2.0,25881.24,6.0,9.0
7130735,Control,3.0,37.0,58,F,2.0,203729.41,1.0,4.0
3939045,Test,24.0,293.0,50,M,3.0,164364.77000000002,6.0,9.0
8646648,Test,24.0,288.0,61,F,2.0,59151.42,4.0,7.0
2012634,Control,12.0,154.0,57,F,2.0,46095.1,2.0,5.0
2097144,Test,4.0,59.0,68,F,2.0,178239.18,4.0,7.0
5855902,Control,14.0,179.0,60,F,2.0,31003.09,3.0,6.0
7105739,Control,7.0,87.0,22,M,3.0,73548.79999999999,6.0,9.0
6217227,Control,7.0,91.0,59,U,2.0,208005.68,4.0,7.0
560810,Test,14.0,176.0,34,F,3.0,57175.22,2.0,5.0
3240673,Test,15.0,191.0,42,F,2.0,59441.78,2.0,5.0
7525168,Control,12.0,149.0,32,F,2.0,27173.13,6.0,9.0
4847732,Control,5.0,69.0,22,U,2.0,47983.99,6.0,9.0
7655415,Control,7.0,91.0,38,U,2.0,52116.11,1.0,4.0
2138300,Control,6.0,73.0,31,U,2.0,33639.55,0.0,3.0
5436477,Control,7.0,91.0,38,U,3.0,177781.46999999997,6.0,9.0
1656011,Test,7.0,84.0,54,U,2.0,110564.48,6.0,9.0
346781,Test,26.0,314.0,24,F,2.0,250039.21,1.0,4.0
3577478,Control,13.0,162.0,62,M,2.0,54788.17999999999,2.0,5.0
3015082,Test,16.0,193.0,26,F,2.0,135445.72,3.0,6.0
1346422,Control,5.0,68.0,56,M,3.0,446133.08,1.0,4.0
9451964,Control,13.0,157.0,26,M,2.0,83738.08,6.0,9.0
710837,Test,7.0,89.0,58,U,3.0,46714.94,4.0,7.0
5663301,Control,9.0,113.0,48,F,2.0,36622.68,3.0,6.0
2155691,Control,7.0,94.0,42,U,3.0,141391.28,6.0,9.0
3550402,Test,6.0,76.0,38,F,2.0,100647.67,4.0,7.0
9798901,Test,5.0,69.0,68,U,2.0,85448.23999999999,6.0,9.0
8404071,Control,15.0,187.0,62,U,2.0,239004.14,6.0,9.0
9418418,Control,15.0,180.0,54,M,3.0,849117.2200000001,5.0,8.0
2078513,Test,15.0,181.0,30,M,2.0,185685.68,6.0,9.0
7386580,Control,13.0,165.0,42,M,2.0,32725.55,1.0,4.0
4166740,Test,7.0,84.0,33,U,3.0,79011.34,6.0,9.0
2920044,Control,12.0,149.0,32,M,2.0,45484.94,6.0,9.0
103627,Test,11.0,135.0,63,M,2.0,307115.78,6.0,9.0
5125050,Control,7.0,84.0,40,U,2.0,44173.4,1.0,4.0
4590842,Control,12.0,144.0,30,M,2.0,30429.8,6.0,9.0
1018307,Control,6.0,82.0,62,U,2.0,65691.51999999999,0.0,3.0
3774848,Control,5.0,60.0,60,U,2.0,47403.87,4.0,7.0
6822308,Test,4.0,58.0,41,U,2.0,51322.83,4.0,7.0
7028952,Control,26.0,322.0,71,F,2.0,96811.27,5.0,8.0
8441983,Test,4.0,57.0,23,U,2.0,26006.46,2.0,6.0
4941260,Test,20.0,251.0,54,M,2.0,158528.22999999998,6.0,9.0
3500632,Control,8.0,105.0,27,M,2.0,239461.03,6.0,9.0
4351664,Test,27.0,327.0,50,F,4.0,567793.0700000001,6.0,9.0
3523070,Test,5.0,71.0,28,U,2.0,47369.91,6.0,9.0
5250877,Control,6.0,82.0,40,U,2.0,77281.88,4.0,7.0
5382083,Control,6.0,73.0,34,U,3.0,77376.70999999999,6.0,9.0
2189393,Control,5.0,69.0,27,M,4.0,150826.3,6.0,9.0
8665939,Test,14.0,174.0,44,U,2.0,58208.57,5.0,8.0
7597197,Test,12.0,151.0,33,F,2.0,60175.34,2.0,5.0
8003314,Test,5.0,65.0,32,U,2.0,40709.4,1.0,4.0
2334273,Control,6.0,80.0,70,U,2.0,42963.12,0.0,3.0
5927852,Control,12.0,149.0,53,M,2.0,90356.56,6.0,9.0
6061926,Control,19.0,238.0,30,M,3.0,181431.53,4.0,7.0
8026841,Test,13.0,157.0,62,M,2.0,49386.67999999999,3.0,6.0
7216614,Control,14.0,178.0,43,F,2.0,105102.21,4.0,7.0
9435107,Test,13.0,157.0,37,M,2.0,85522.56,6.0,9.0
9153284,Test,4.0,58.0,53,F,2.0,270847.59,2.0,5.0
1482158,Test,9.0,118.0,54,F,3.0,44061.72,2.0,5.0
8034538,Test,3.0,47.0,44,U,2.0,25610.12,2.0,5.0
4442699,Control,23.0,280.0,28,U,2.0,128441.45,6.0,9.0
7394279,Test,16.0,194.0,72,M,2.0,1055564.96,6.0,9.0
3831041,Control,22.0,274.0,66,F,2.0,213585.91,6.0,9.0
217500,Control,12.0,146.0,34,M,2.0,25681.34,0.0,3.0
7636757,Test,5.0,61.0,24,U,2.0,39758.03,1.0,4.0
248531,Test,34.0,418.0,58,F,2.0,66920.28,6.0,9.0
9789519,Control,22.0,267.0,52,M,4.0,136977.47,6.0,9.0
5301953,Test,14.0,173.0,66,F,2.0,74567.7,2.0,5.0
8599689,Control,12.0,152.0,62,M,2.0,24918.18,1.0,4.0
415987,Test,2.0,34.0,24,U,3.0,44484.44,6.0,9.0
5194824,Test,12.0,155.0,57,F,2.0,32898.649999999994,4.0,7.0
8460327,Control,15.0,191.0,36,F,2.0,62291.63,2.0,5.0
7661252,Test,18.0,227.0,62,M,5.0,283061.85,6.0,9.0
1990597,Test,29.0,356.0,59,M,3.0,420633.94,5.0,8.0
6312949,Test,13.0,164.0,68,M,2.0,1343284.52,5.0,8.0
3253916,Test,15.0,188.0,60,F,2.0,30830.39,0.0,3.0
8666191,Control,6.0,83.0,27,U,2.0,40543.76,0.0,3.0
8894931,Test,8.0,105.0,50,M,2.0,38347.63,0.0,3.0
1575010,Test,10.0,120.0,64,F,2.0,137327.12,6.0,9.0
1149636,Control,23.0,286.0,53,M,2.0,95771.85,5.0,9.0
2544704,Test,16.0,199.0,32,M,2.0,137955.05,0.0,3.0
2063428,Control,13.0,165.0,48,F,2.0,62068.54,3.0,6.0
2142404,Control,6.0,82.0,57,U,2.0,42998.02,0.0,3.0
2781124,Control,5.0,61.0,63,U,3.0,134063.34,6.0,9.0
8359032,Control,14.0,179.0,75,F,2.0,31196.48,5.0,9.0
307881,Test,30.0,371.0,54,U,2.0,29799.04,3.0,6.0
2132534,Control,5.0,70.0,51,U,2.0,28881.65,1.0,4.0
6271257,Test,22.0,269.0,54,M,3.0,4520925.83,6.0,9.0
9409148,Test,5.0,70.0,28,U,2.0,28561.05,1.0,4.0
2365348,Control,8.0,107.0,28,F,2.0,24152.68,4.0,7.0
7516259,Control,7.0,93.0,36,U,2.0,34387.79,3.0,6.0
7194322,Test,10.0,122.0,62,F,2.0,249363.5,6.0,9.0
9196376,Test,32.0,395.0,52,F,3.0,79431.44,2.0,5.0
613804,Test,16.0,192.0,60,M,2.0,376160.72,6.0,9.0
614307,Control,6.0,73.0,22,U,2.0,31749.28,6.0,9.0
883011,Test,19.0,238.0,40,F,2.0,275251.9,6.0,9.0
5559264,Test,6.0,74.0,42,U,2.0,44965.2,1.0,4.0
1567815,Control,10.0,126.0,49,F,2.0,284165.95,0.0,3.0
9939889,Control,15.0,182.0,36,F,2.0,82766.23999999999,5.0,8.0
6787400,Test,8.0,102.0,31,U,2.0,79727.11,1.0,4.0
2379892,Test,21.0,253.0,63,M,2.0,47624.26,0.0,3.0
7460065,Test,22.0,269.0,66,F,3.0,67117.22,2.0,5.0
8989119,Test,5.0,64.0,28,M,3.0,59578.2,6.0,9.0
8120861,Control,11.0,136.0,50,F,2.0,107700.43,0.0,3.0
8711093,Control,14.0,175.0,64,M,2.0,101797.89,0.0,3.0
9849989,Control,23.0,285.0,82,M,2.0,32715.27,0.0,3.0
299523,Control,6.0,82.0,34,U,2.0,49453.02,1.0,4.0
4541045,Test,34.0,411.0,76,M,3.0,320056.18,5.0,8.0
3073291,Test,31.0,373.0,69,F,2.0,311111.35,0.0,3.0
7950882,Test,15.0,181.0,52,F,2.0,184247.79,1.0,4.0
5944118,Control,6.0,77.0,58,U,2.0,24840.4,3.0,6.0
1504422,Control,8.0,98.0,26,U,2.0,69818.01999999999,6.0,9.0
8219634,Test,9.0,118.0,30,M,3.0,79423.83,4.0,7.0
7935734,Test,6.0,74.0,28,U,2.0,28140.78,1.0,4.0
7226397,Control,14.0,168.0,54,M,2.0,58788.48,1.0,4.0
7159995,Control,11.0,140.0,26,M,3.0,89679.95,6.0,9.0
6137907,Control,31.0,372.0,29,M,2.0,141997.41999999998,4.0,7.0
4781233,Control,18.0,225.0,62,M,2.0,28784.93,3.0,6.0
2515513,Control,15.0,183.0,68,F,2.0,41971.5,3.0,6.0
6031368,Control,2.0,34.0,62,U,2.0,35724.66,4.0,7.0
3351045,Control,8.0,102.0,31,U,2.0,62921.07,5.0,8.0
3940497,Test,18.0,222.0,65,F,2.0,133482.09,6.0,9.0
2424817,Test,12.0,151.0,32,M,2.0,26848.57,0.0,3.0
7594212,Test,5.0,70.0,22,F,2.0,50638.53,4.0,7.0
8471628,Test,8.0,106.0,54,M,2.0,87229.69,0.0,3.0
5872502,Test,12.0,147.0,55,F,2.0,88311.39,0.0,3.0
2916890,Control,6.0,74.0,25,U,2.0,25077.87,0.0,3.0
2242363,Control,13.0,167.0,31,M,2.0,41224.33,0.0,3.0
2304816,Test,6.0,76.0,58,F,3.0,153072.53999999998,5.0,8.0
2177579,Control,14.0,177.0,46,F,2.0,147366.15,4.0,7.0
7214648,Control,11.0,135.0,46,F,2.0,73421.14,0.0,3.0
7431514,Control,7.0,85.0,50,U,2.0,366900.22,0.0,3.0
2575645,Control,12.0,145.0,46,M,2.0,28114.22,3.0,6.0
124646,Test,10.0,130.0,40,F,2.0,45483.69,0.0,3.0
5110460,Test,23.0,276.0,51,F,2.0,30017.38,6.0,9.0
590547,Control,12.0,154.0,48,F,2.0,64483.02,1.0,4.0
5080755,Test,22.0,275.0,20,M,2.0,32032.68,4.0,7.0
472352,Test,6.0,73.0,42,U,2.0,52625.67999999999,0.0,3.0
6920944,Control,6.0,75.0,38,U,2.0,31951.41,2.0,5.0
2128476,Test,15.0,187.0,60,F,2.0,109020.27,2.0,5.0
9293110,Test,21.0,260.0,60,F,2.0,41947.22,1.0,4.0
4458210,Control,12.0,154.0,59,F,2.0,162118.96000000002,0.0,3.0
5843649,Test,21.0,261.0,24,F,2.0,31059.54,2.0,5.0
1846630,Control,7.0,94.0,51,U,2.0,84856.19,6.0,9.0
2322507,Test,19.0,239.0,54,M,2.0,89861.73,6.0,9.0
8201889,Control,6.0,74.0,37,U,2.0,50378.17999999999,1.0,4.0
7389407,Control,6.0,72.0,62,U,2.0,50969.02,3.0,6.0
4514930,Test,11.0,133.0,62,M,3.0,152415.63,4.0,7.0
1786005,Control,6.0,82.0,38,U,2.0,71435.72,1.0,4.0
3205643,Control,20.0,243.0,40,F,3.0,301698.57,3.0,6.0
3871536,Test,21.0,262.0,59,F,2.0,53122.78,0.0,3.0
2368241,Test,15.0,180.0,80,F,2.0,144551.53,3.0,6.0
4821536,Test,11.0,135.0,47,M,2.0,70244.18,3.0,6.0
250763,Control,4.0,59.0,32,U,2.0,57016.4,6.0,9.0
6163403,Control,16.0,198.0,68,M,3.0,473070.45,4.0,7.0
3954295,Test,12.0,151.0,55,F,2.0,37434.16,0.0,3.0
7654305,Test,8.0,100.0,30,U,3.0,46813.5,2.0,5.0
1541367,Test,7.0,89.0,64,U,2.0,95547.1,6.0,9.0
7590004,Control,22.0,268.0,56,M,2.0,66642.26,5.0,8.0
9046009,Control,8.0,103.0,73,U,2.0,74048.54000000001,2.0,5.0
6949145,Control,15.0,182.0,30,F,2.0,25076.71,1.0,4.0
7095768,Test,15.0,191.0,54,F,2.0,100499.97,2.0,6.0
738215,Test,27.0,324.0,71,F,3.0,593464.03,4.0,7.0
2577121,Control,4.0,57.0,25,F,2.0,24827.94,6.0,9.0
9605796,Control,5.0,71.0,62,U,2.0,38981.21,6.0,9.0
5132280,Control,11.0,133.0,24,F,3.0,41658.84,5.0,8.0
6640295,Control,5.0,65.0,60,F,2.0,415681.79,1.0,4.0
588836,Control,15.0,190.0,35,M,2.0,49568.07,1.0,4.0
542536,Test,6.0,75.0,48,U,3.0,27300.37,1.0,5.0
338896,Control,10.0,120.0,39,F,3.0,373044.29,6.0,9.0
8892860,Test,24.0,295.0,60,F,3.0,56845.25,4.0,7.0
2192044,Test,16.0,192.0,62,M,2.0,167456.96000000002,3.0,6.0
2654807,Control,16.0,192.0,52,F,2.0,107169.48,3.0,6.0
1228930,Test,5.0,71.0,46,U,2.0,56853.73,1.0,4.0
6101948,Test,3.0,39.0,32,U,2.0,27439.79,0.0,3.0
3421897,Test,5.0,64.0,26,U,2.0,70936.62,1.0,4.0
7184892,Test,10.0,124.0,41,F,2.0,30584.44,1.0,4.0
6574018,Test,14.0,178.0,38,F,2.0,64665.86,0.0,3.0
4544713,Test,14.0,179.0,40,M,2.0,35354.32,1.0,4.0
5353248,Control,14.0,177.0,34,F,2.0,53600.6,1.0,4.0
9215076,Test,16.0,196.0,55,M,2.0,43336.12,0.0,3.0
7544394,Test,26.0,316.0,68,F,2.0,290954.25,2.0,6.0
9331315,Test,26.0,313.0,70,F,2.0,52877.39,2.0,5.0
3588397,Control,5.0,60.0,27,U,2.0,29744.4,2.0,5.0
7374949,Test,9.0,114.0,34,M,2.0,35314.009999999995,1.0,4.0
9162908,Control,12.0,153.0,61,M,2.0,128974.56,4.0,8.0
317438,Test,26.0,322.0,60,F,2.0,50481.52,1.0,4.0
310380,Control,7.0,95.0,41,U,2.0,49225.75,0.0,3.0
506333,Control,9.0,108.0,36,M,3.0,102751.45,2.0,5.0
5557573,Test,13.0,156.0,72,F,2.0,130656.25,5.0,8.0
1435713,Test,4.0,56.0,23,M,2.0,45086.01,1.0,4.0
9456475,Test,14.0,170.0,35,F,2.0,148202.0,0.0,3.0
1328022,Control,11.0,138.0,46,F,2.0,138766.72999999998,2.0,5.0
6207205,Test,8.0,100.0,66,U,2.0,81728.44,1.0,4.0
6511554,Test,5.0,67.0,22,U,3.0,76809.93,6.0,9.0
8043075,Control,12.0,149.0,42,F,2.0,25107.86,1.0,4.0
525348,Control,32.0,395.0,52,F,3.0,1598990.73,2.0,5.0
58194,Test,9.0,113.0,46,F,2.0,196403.93,5.0,8.0
3255767,Control,20.0,246.0,48,M,2.0,94913.3,2.0,5.0
8438553,Control,19.0,228.0,55,M,2.0,344066.74,6.0,9.0
6582979,Control,12.0,155.0,46,F,2.0,31642.64,1.0,4.0
866712,Control,5.0,68.0,67,U,2.0,38448.12,3.0,6.0
3710637,Test,5.0,71.0,42,U,3.0,153606.31,1.0,4.0
6751438,Test,8.0,98.0,50,U,2.0,416988.75,6.0,9.0
5153292,Test,21.0,253.0,47,M,3.0,382810.05,6.0,9.0
319618,Test,14.0,171.0,45,F,2.0,70659.92,1.0,4.0
7151270,Test,17.0,207.0,54,F,3.0,1753480.39,6.0,9.0
5908353,Test,23.0,281.0,74,M,4.0,423713.95,6.0,9.0
7644542,Test,6.0,72.0,22,U,2.0,50655.34,0.0,3.0
6798048,Test,34.0,418.0,82,M,2.0,161098.40999999997,6.0,9.0
3760660,Control,19.0,237.0,50,M,2.0,129287.16,2.0,5.0
8381763,Control,20.0,251.0,66,U,2.0,104907.37,2.0,5.0
2353745,Control,9.0,114.0,36,M,2.0,30442.72,4.0,7.0
3116809,Test,7.0,95.0,52,U,2.0,72919.17,1.0,4.0
3263729,Test,15.0,189.0,44,M,2.0,96504.1,6.0,9.0
7967889,Test,5.0,67.0,26,U,2.0,77671.58,5.0,8.0
9061226,Test,10.0,123.0,80,M,2.0,210329.67,6.0,9.0
426756,Control,26.0,322.0,53,F,3.0,3878836.33,2.0,5.0
4224816,Control,4.0,56.0,29,U,2.0,28132.47,0.0,3.0
3401687,Control,6.0,75.0,36,F,3.0,38833.35,1.0,4.0
9016178,Control,15.0,188.0,52,M,2.0,63082.87,0.0,3.0
7723001,Test,6.0,82.0,40,U,2.0,32549.26,0.0,3.0
1332173,Control,18.0,222.0,26,M,2.0,24095.3,0.0,3.0
7807684,Test,18.0,217.0,46,F,2.0,55259.05,0.0,3.0
4373565,Test,18.0,218.0,58,F,2.0,92713.66,1.0,4.0
2601028,Control,11.0,139.0,31,M,2.0,40924.4,5.0,8.0
1078809,Test,6.0,72.0,60,F,2.0,119612.15,6.0,9.0
7378434,Test,7.0,84.0,32,M,2.0,33889.61,6.0,9.0
4079649,Control,23.0,276.0,62,M,3.0,57575.28,4.0,7.0
7485852,Control,9.0,109.0,44,M,2.0,51120.32,2.0,5.0
6017155,Control,6.0,78.0,30,U,2.0,29638.41,0.0,3.0
8331994,Control,24.0,289.0,42,M,3.0,95426.58,3.0,6.0
9586701,Test,14.0,173.0,20,U,2.0,24992.15,2.0,5.0
1856109,Test,12.0,147.0,40,M,2.0,123882.68,5.0,8.0
2466344,Test,5.0,67.0,38,F,2.0,101666.73,0.0,3.0
2163213,Test,6.0,73.0,22,M,3.0,84178.51,6.0,9.0
3243773,Test,5.0,71.0,28,U,2.0,35736.27,2.0,5.0
5048441,Control,5.0,64.0,73,U,2.0,56427.69,6.0,9.0
5402582,Control,17.0,210.0,54,F,3.0,370113.84,6.0,9.0
7953362,Control,7.0,85.0,24,U,2.0,68230.93,5.0,8.0
7949443,Control,19.0,232.0,39,M,3.0,182024.3,3.0,6.0
1749073,Test,21.0,255.0,70,M,3.0,448728.97,6.0,9.0
8886422,Test,8.0,99.0,32,U,2.0,58811.44,3.0,6.0
2278314,Test,11.0,139.0,30,M,4.0,219520.95,2.0,5.0
3826744,Control,9.0,109.0,22,M,3.0,82938.36,6.0,9.0
6408586,Test,8.0,107.0,42,M,2.0,112020.82,6.0,9.0
2439828,Control,19.0,233.0,67,M,2.0,91306.28,0.0,3.0
6122553,Test,4.0,59.0,60,U,2.0,34104.54,1.0,4.0
653399,Test,4.0,58.0,36,F,2.0,38542.58,3.0,6.0
7305195,Control,12.0,145.0,54,M,2.0,344362.4,6.0,9.0
2279817,Control,19.0,228.0,41,F,2.0,29639.82,1.0,4.0
4104755,Test,14.0,179.0,56,M,2.0,31714.52,0.0,3.0
3297370,Test,9.0,116.0,36,M,2.0,89045.54999999999,4.0,7.0
3371006,Control,13.0,166.0,70,M,3.0,277469.34,3.0,8.0
4477529,Test,11.0,142.0,70,M,2.0,424752.89,6.0,9.0
5933623,Test,26.0,317.0,73,U,2.0,180393.09000000003,1.0,4.0
7802782,Control,22.0,264.0,49,M,3.0,199338.73,5.0,8.0
4321387,Test,8.0,102.0,42,U,2.0,45830.17999999999,0.0,3.0
8185919,Test,10.0,126.0,61,M,2.0,31281.5,4.0,7.0
7280122,Test,11.0,142.0,54,F,3.0,41112.2,3.0,6.0
3569925,Control,11.0,140.0,32,M,2.0,236103.21,6.0,9.0
5116278,Test,29.0,351.0,66,U,2.0,204494.43,6.0,9.0
3344583,Control,19.0,238.0,63,M,2.0,112605.09,6.0,9.0
8060688,Control,22.0,266.0,74,F,2.0,31727.1,4.0,7.0
989958,Test,16.0,192.0,47,M,2.0,78060.83,6.0,9.0
8719839,Test,14.0,174.0,66,F,2.0,117177.28,2.0,5.0
4190442,Control,4.0,59.0,37,U,2.0,30933.78,4.0,7.0
2879347,Control,6.0,73.0,30,U,2.0,175358.8,6.0,9.0
482346,Control,14.0,168.0,65,F,2.0,170103.71999999997,2.0,5.0
5470686,Test,4.0,52.0,24,U,3.0,62907.87,5.0,8.0
8035978,Control,4.0,57.0,66,M,2.0,28879.46,0.0,3.0
1813966,Control,6.0,73.0,72,U,3.0,91227.78,3.0,6.0
9290596,Test,6.0,80.0,22,U,2.0,40581.87,4.0,7.0
8687599,Test,14.0,176.0,64,F,3.0,581725.5900000001,6.0,9.0
8348036,Control,4.0,57.0,26,U,3.0,67031.29000000001,6.0,9.0
4689809,Test,6.0,81.0,50,U,2.0,45396.81,2.0,5.0
4033061,Control,27.0,335.0,89,F,2.0,106161.46,3.0,6.0
6708593,Test,5.0,71.0,34,U,2.0,54472.58,3.0,6.0
6612679,Control,13.0,160.0,68,M,2.0,182272.59000000003,4.0,7.0
5040726,Test,12.0,144.0,64,F,2.0,125934.26,6.0,9.0
19060,Test,9.0,117.0,55,M,2.0,70494.94,0.0,3.0
2382972,Control,9.0,119.0,58,F,2.0,25573.0,6.0,9.0
4365782,Test,7.0,85.0,60,U,2.0,433254.29,6.0,9.0
6171995,Control,14.0,178.0,45,M,2.0,37471.78,0.0,3.0
62805,Test,13.0,156.0,44,F,2.0,203808.83,2.0,5.0
5835400,Test,11.0,139.0,68,F,2.0,1092159.7,6.0,9.0
8347135,Test,6.0,74.0,30,U,3.0,66213.41,6.0,9.0
1416397,Test,21.0,254.0,56,M,3.0,114109.66,1.0,4.0
5567516,Test,13.0,156.0,52,M,2.0,219433.05,2.0,5.0
7122737,Control,4.0,58.0,42,U,2.0,25786.33,0.0,3.0
5872680,Test,5.0,64.0,56,U,2.0,60590.63,1.0,4.0
2886641,Test,16.0,195.0,64,M,2.0,134664.52000000002,0.0,3.0
5282949,Control,15.0,185.0,71,F,2.0,88443.2,2.0,5.0
4745827,Control,13.0,166.0,44,M,2.0,32529.29,0.0,3.0
3113731,Test,29.0,355.0,60,F,3.0,346706.45,6.0,9.0
2291205,Control,12.0,148.0,47,F,2.0,36417.77,5.0,8.0
6124096,Test,9.0,117.0,42,M,2.0,34127.42,1.0,4.0
4861157,Control,14.0,170.0,58,M,2.0,82168.07,2.0,5.0
1657840,Test,12.0,151.0,44,F,4.0,1262226.87,6.0,9.0
4991444,Test,18.0,217.0,70,F,2.0,57999.1,6.0,9.0
5305264,Control,7.0,88.0,48,U,2.0,178771.63,4.0,7.0
5974761,Test,9.0,118.0,40,M,2.0,87814.26999999999,0.0,3.0
2853210,Test,6.0,83.0,26,U,2.0,25414.37,0.0,3.0
1798725,Control,14.0,168.0,42,M,2.0,169072.86,6.0,9.0
2221017,Test,8.0,107.0,68,M,3.0,239879.73,0.0,5.0
3752974,Test,4.0,57.0,54,F,3.0,199260.89,6.0,9.0
5378456,Control,12.0,154.0,49,M,2.0,53435.4,6.0,9.0
7569257,Test,4.0,59.0,54,F,2.0,33294.92,2.0,5.0
7106363,Control,7.0,84.0,33,U,5.0,136838.91999999998,4.0,7.0
8213408,Test,8.0,96.0,40,U,2.0,64468.57,2.0,5.0
1237949,Test,6.0,77.0,26,F,2.0,30226.45,1.0,4.0
5151733,Test,5.0,60.0,19,U,2.0,31950.34,1.0,4.0
6385837,Test,4.0,59.0,24,U,2.0,51403.4,1.0,4.0
4257470,Control,4.0,59.0,43,U,2.0,27738.69,2.0,5.0
4447050,Control,14.0,176.0,64,F,2.0,78083.75,0.0,3.0
675841,Test,6.0,80.0,60,U,3.0,47523.2,0.0,3.0
3670754,Test,13.0,160.0,60,M,2.0,166976.41999999998,1.0,4.0
6900662,Control,31.0,382.0,52,F,3.0,78408.78,1.0,5.0
5134006,Test,20.0,249.0,68,M,3.0,203927.68,6.0,9.0
9779242,Test,14.0,169.0,68,M,2.0,179023.05,2.0,6.0
7893320,Control,5.0,60.0,58,U,2.0,32491.88,2.0,5.0
9646284,Test,21.0,254.0,39,M,2.0,132378.75,5.0,8.0
6202761,Control,11.0,135.0,38,M,2.0,72721.68,5.0,8.0
9444871,Control,25.0,304.0,58,M,3.0,131982.07,1.0,4.0
3035283,Control,15.0,181.0,48,F,2.0,76576.26,5.0,8.0
5096180,Control,13.0,167.0,29,U,2.0,26186.35,0.0,3.0
8901193,Test,5.0,68.0,28,U,3.0,55821.56,6.0,9.0
8722595,Control,15.0,181.0,33,M,2.0,69131.54999999999,2.0,5.0
1506138,Control,7.0,86.0,28,U,2.0,77884.94,1.0,4.0
5040920,Test,13.0,158.0,56,M,2.0,109010.57,4.0,7.0
2291551,Test,10.0,130.0,46,M,2.0,24460.89,1.0,4.0
9279099,Test,10.0,121.0,56,M,2.0,35550.59,3.0,6.0
664466,Control,13.0,164.0,39,M,2.0,38806.15,1.0,4.0
7654274,Control,15.0,189.0,56,M,2.0,1456942.03,6.0,9.0
3574383,Control,26.0,315.0,54,F,2.0,124216.96,2.0,5.0
2631761,Test,7.0,86.0,32,U,2.0,43693.74,6.0,9.0
5349080,Test,22.0,271.0,44,M,3.0,171413.07,5.0,8.0
9805884,Test,21.0,255.0,25,M,2.0,28860.05,3.0,6.0
8290113,Test,5.0,71.0,22,U,2.0,35879.96,2.0,5.0
5334822,Test,6.0,79.0,26,F,2.0,48146.34,1.0,4.0
7842244,Test,27.0,324.0,46,F,2.0,69268.0,0.0,3.0
8163927,Test,13.0,156.0,78,F,2.0,34617.24,0.0,4.0
8235640,Control,23.0,277.0,52,U,3.0,162776.08000000002,4.0,7.0
3604010,Test,5.0,70.0,52,U,2.0,32731.37,1.0,4.0
8286448,Test,15.0,190.0,36,M,2.0,34951.59,3.0,6.0
165301,Control,6.0,82.0,68,U,2.0,41947.0,6.0,9.0
1939085,Test,19.0,237.0,64,F,2.0,300620.19,0.0,3.0
8946857,Test,5.0,70.0,30,U,3.0,44356.11,4.0,7.0
2609515,Test,7.0,95.0,30,U,3.0,199112.92,0.0,3.0
3327085,Control,12.0,153.0,28,M,2.0,44506.0,6.0,9.0
5127750,Control,7.0,95.0,22,M,3.0,25239.55,3.0,6.0
809835,Control,6.0,79.0,78,U,2.0,51493.2,6.0,9.0
327362,Test,22.0,273.0,69,F,2.0,31412.87,0.0,3.0
3796973,Control,21.0,256.0,32,M,2.0,728772.92,1.0,4.0
703403,Control,3.0,36.0,22,U,2.0,26431.3,4.0,7.0
9557232,Control,15.0,180.0,60,F,2.0,63558.78,3.0,6.0
8509527,Control,24.0,292.0,57,M,2.0,35906.31,5.0,8.0
3638678,Control,15.0,191.0,36,F,5.0,317784.92,6.0,9.0
144169,Control,9.0,110.0,29,M,4.0,58242.54,6.0,9.0
